,LONGITUD,LATITUD,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT,TOX_FIS_SUP_15_UT,SEMAFORO,GRUPO,Coordenadas
1910,-94.19083,16.19577,2.63,27.01,34.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-94.19083 16.19577)
1911,-94.2411,16.20592,2.63,27.01,40.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-94.2411 16.20592)
1912,-94.3093,16.19228,2.63,27.01,36.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-94.3093 16.19228)
1913,-94.3561,16.27586,2.63,27.01,38.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-94.3561 16.27586)
1914,-94.41045,16.25307,2.63,27.01,35.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-94.41045 16.25307)
1915,-94.12125,16.22062,2.63,27.01,38.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-94.12125 16.22062)
1916,-93.55263,17.34828,2.79,17.08,52.0,2100.0,930.0,38.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-93.55263 17.34828)
1917,-93.4324,17.41315,2.18,36.48,40.0,40.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.4324 17.41315)
1918,-91.62503,17.11557,2.61,10.0,24.0,90.0,40.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-91.62503 17.11557)
1919,-91.58878,16.98292,2.97,13.55,32.0,40.0,40.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-91.58878 16.98292)
1920,-91.59417,16.9565,2.07,12.58,27.0,40.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-91.59417 16.9565)
1921,-90.64713,16.51864,4.8,35.33,96.0,2100.0,1500.0,58.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-90.64713 16.51864)
1922,-92.11254,15.43519,10.04,35.04,44.0,140.0,140.0,85.3,1.0,1.0,1.0,Verde,LOTICO,POINT (-92.11254 15.43519)
1923,-92.11537,15.43784,9.08,33.6,28.0,280.0,280.0,82.4,1.0,1.0,1.0,Verde,LOTICO,POINT (-92.11537 15.43784)
1924,-92.17829,15.39275,11.64,36.96,20.0,110.0,110.0,80.2,1.0,1.0,1.0,Verde,LOTICO,POINT (-92.17829 15.39275)
1925,-92.19339,14.83517,6.0,25.17,40.0,4600.0,2400.0,80.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.19339 14.83517)
1926,-92.19713,14.83115,4.2,20.81,40.0,1500.0,1500.0,74.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.19713 14.83115)
1927,-92.5927,15.13953,2.0,24.2,32.0,4600.0,4600.0,66.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.5927 15.13953)
1928,-92.74927,15.14708,2.63,27.01,13.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.74927 15.14708)
1929,-92.8529,15.15753,2.63,27.01,62.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.8529 15.15753)
1930,-92.85924,15.16057,2.63,27.01,55.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.85924 15.16057)
1931,-92.87504,15.19494,2.63,27.01,31.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.87504 15.19494)
1932,-92.88694,15.19463,2.63,27.01,54.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.88694 15.19463)
1933,-92.95532,15.2558,2.63,27.01,81.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.95532 15.2558)
1934,-92.95522,15.25832,2.63,27.01,97.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.95522 15.25832)
1935,-92.74882,15.34726,2.0,20.33,28.0,2400.0,2400.0,83.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.74882 15.34726)
1936,-92.63656,14.93605,5.7,26.95,24.0,430.0,230.0,46.8,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.63656 14.93605)
1937,-92.61565,14.92966,2.0,26.14,32.0,390.0,230.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.61565 14.92966)
1938,-92.64074,14.93168,2.63,27.01,40.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.64074 14.93168)
1939,-92.51757,14.80442,2.63,27.01,46.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.51757 14.80442)
1940,-92.51032,14.80194,2.0,27.59,48.0,430.0,430.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.51032 14.80194)
1941,-92.51153,14.79831,2.63,27.01,37.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.51153 14.79831)
1942,-92.43366,14.84995,9.0,30.32,336.0,930.0,930.0,79.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.43366 14.84995)
1943,-92.42384,14.86586,7.2,47.65,176.0,930.0,430.0,63.2,1.0,1.0,1.0,Rojo,LOTICO,POINT (-92.42384 14.86586)
1944,-92.38669,14.90866,6.0,19.25,108.0,1500.0,750.0,64.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.38669 14.90866)
1945,-92.25304,14.93497,8.85,17.91,60.0,2100.0,1500.0,70.6,1.174,1.0,1.0,Amarillo,LOTICO,POINT (-92.25304 14.93497)
1946,-92.24168,14.99242,6.9,22.26,192.0,280.0,210.0,71.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.24168 14.99242)
1947,-92.23864,14.89393,8.4,23.23,88.0,930.0,930.0,63.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.23864 14.89393)
1948,-92.2526,14.85507,7.5,24.2,88.0,2400.0,1500.0,74.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.2526 14.85507)
1949,-92.26092,14.85485,10.5,21.78,68.0,150.0,90.0,74.6,1.0,1.0,1.0,Verde,LOTICO,POINT (-92.26092 14.85485)
1950,-92.25491,14.8052,6.6,22.26,24.0,430.0,230.0,80.3,1.0,1.0,1.0,Verde,LOTICO,POINT (-92.25491 14.8052)
1951,-92.16895,14.74302,4.62,18.72,84.0,4600.0,1500.0,88.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.16895 14.74302)
1952,-92.14768,14.69897,3.6,21.6,148.0,2100.0,1500.0,94.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.14768 14.69897)
1953,-92.18057,14.61337,5.49,25.92,92.0,280.0,210.0,85.6,1.0,1.0,1.0,Verde,LOTICO,POINT (-92.18057 14.61337)
1954,-92.21704,14.55447,6.6,29.76,232.0,2400.0,2400.0,86.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.21704 14.55447)
1955,-92.23977,14.54128,2.63,27.01,37.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.23977 14.54128)
1956,-92.2231,14.53491,4.26,19.2,148.0,4600.0,930.0,91.4,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-92.2231 14.53491)
1957,-92.32058,14.61567,2.63,27.01,40.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.32058 14.61567)
1958,-92.31748,14.62189,6.3,30.01,156.0,24000.0,11000.0,80.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.31748 14.62189)
1959,-92.32058,14.61567,2.63,27.01,44.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-92.32058 14.61567)
1960,-92.32617,14.62543,2.63,27.01,49.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.32617 14.62543)
1961,-92.33853,14.64798,2.63,27.01,32.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.33853 14.64798)
1962,-92.34843,14.64657,2.63,27.01,25.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.34843 14.64657)
1963,-92.35503,14.65546,2.63,27.01,22.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.35503 14.65546)
1964,-92.40968,14.6982,2.63,27.01,37.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.40968 14.6982)
1965,-92.41338,14.69567,2.63,27.01,38.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-92.41338 14.69567)
1966,-92.4372,14.74249,7.5,64.8,20.0,2100.0,1500.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-92.4372 14.74249)
1967,-92.44908,14.76096,8.7,60.48,12.0,1500.0,1500.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-92.44908 14.76096)
1968,-92.1471,14.96428,11.86,20.33,68.0,930.0,930.0,82.6,1.153,1.0,1.0,Amarillo,LOTICO,POINT (-92.1471 14.96428)
1969,-92.18306,14.99234,3.6,24.68,24.0,930.0,430.0,82.4,1.0,1.0,1.0,Verde,LOTICO,POINT (-92.18306 14.99234)
1970,-93.17845,17.90019,15.0,40.66,16.0,150.0,150.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-93.17845 17.90019)
1971,-93.17662,17.90261,13.02,37.75,20.0,90.0,90.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.17662 17.90261)
1972,-93.1715,17.90174,17.04,34.85,24.0,210.0,210.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.1715 17.90174)
1973,-93.13046,17.90862,2.0,30.18,15.7,3255.0,327.0,26.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-93.13046 17.90862)
1974,-93.38334,17.6484,2.0,46.95,72.0,750.0,750.0,71.1,1.0,1.0,1.0,Rojo,LOTICO,POINT (-93.38334 17.6484)
1975,-93.48041,17.47053,2.0,44.53,40.0,390.0,390.0,66.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-93.48041 17.47053)
1976,-93.43682,17.4269,2.0,33.12,32.0,230.0,230.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.43682 17.4269)
1977,-93.42386,17.43704,2.0,25.44,36.0,110.0,70.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.42386 17.43704)
1978,-92.7289,17.35671,8.07,38.24,196.0,1500.0,1500.0,70.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.7289 17.35671)
1979,-92.02444,17.77308,11.8,38.68,211.67,479.0,10.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-92.02444 17.77308)
1980,-92.01372,17.74799,21.5,26.16,17.38,435.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-92.01372 17.74799)
1981,-92.00019,17.74549,4.84,32.75,23.0,1017.0,63.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-92.00019 17.74549)
1982,-92.01282,17.72761,6.04,29.54,23.13,24196.0,19863.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-92.01282 17.72761)
1983,-92.06119,17.7362,5.36,22.79,14.63,933.0,52.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-92.06119 17.7362)
1984,-92.0383,17.79768,2.0,17.72,21.75,576.0,41.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-92.0383 17.79768)
1985,-91.77661,17.70839,2.0,12.66,10.0,203.0,3.0,101.2,1.0,1.0,1.0,Verde,LOTICO,POINT (-91.77661 17.70839)
1986,-91.68374,17.66337,2.0,10.0,10.0,1450.0,145.0,52.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-91.68374 17.66337)
1987,-91.67695,17.62954,2.0,16.88,57.17,4106.0,691.0,69.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-91.67695 17.62954)
1988,-92.00009,17.3939,2.0,68.24,16.0,2100.0,750.0,66.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-92.00009 17.3939)
1989,-92.06195,17.26355,2.0,62.44,44.0,4600.0,2400.0,59.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-92.06195 17.26355)
1990,-92.11519,17.25254,2.0,21.78,16.0,4600.0,4600.0,68.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-92.11519 17.25254)
1991,-93.12489,16.63292,13.18,14.51,96.0,480.0,430.0,57.0,1.0,1.0,1.0,Verde,LOTICO,POINT (-93.12489 16.63292)
1992,-93.1536,16.65302,15.2,29.28,72.0,2100.0,750.0,62.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-93.1536 16.65302)
1993,-93.15611,16.65121,60.92,523.05,4276.0,930.0,930.0,54.1,6.63,1.0,1.0,Rojo,LOTICO,POINT (-93.15611 16.65121)
1994,-93.18471,16.69732,14.7,30.49,40.0,24000.0,24000.0,67.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-93.18471 16.69732)
1995,-93.32256,16.48387,2.46,17.76,60.0,1500.0,930.0,41.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-93.32256 16.48387)
1996,-93.41977,16.42186,12.6,18.72,68.0,2100.0,930.0,40.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-93.41977 16.42186)
1997,-93.51566,16.35121,2.0,15.36,52.0,2100.0,930.0,38.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-93.51566 16.35121)
1998,-93.44026,17.44501,2.0,33.6,24.0,150.0,90.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.44026 17.44501)
1999,-93.44807,17.4353,2.0,26.88,24.0,280.0,280.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-93.44807 17.4353)
2000,-93.45856,17.4285,2.0,28.8,24.0,3.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-93.45856 17.4285)
2001,-93.5994,17.17468,3.47,22.56,20.0,40.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.5994 17.17468)
2002,-93.60036,17.17616,2.0,19.2,36.0,150.0,150.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.60036 17.17616)
2003,-93.59855,17.17653,2.0,20.16,44.0,40.0,40.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.59855 17.17653)
2004,-93.59679,17.17604,3.06,26.4,44.0,40.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-93.59679 17.17604)
2005,-94.95054,17.37848,2.0,16.93,53.0,430.0,210.0,71.4,1.0,1.0,1.0,Verde,LOTICO,POINT (-94.95054 17.37848)
2006,-94.70256,17.69831,2.0,24.36,302.33,24196.0,5475.0,73.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-94.70256 17.69831)
2007,-94.39708,18.08997,2.0,65.0,30.4,24196.0,24196.0,33.3,1.0,1.0,1.0,Rojo,LOTICO,POINT (-94.39708 18.08997)
2008,-94.33204,18.11105,2.0,17.56,10.0,11199.0,6867.0,41.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-94.33204 18.11105)
2009,-94.4149,18.07554,2.0,13.5,10.0,568.0,282.0,64.8,1.0,1.0,1.0,Verde,LOTICO,POINT (-94.4149 18.07554)
2010,-97.09081,18.8331,3.43,21.0,22.0,24000.0,24000.0,35.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.09081 18.8331)
2011,-97.05433,18.85721,6.67,52.43,28.0,24000.0,24000.0,32.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-97.05433 18.85721)
2012,-96.325,19.4006,6.33,51.0,25.0,1500.0,930.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-96.325 19.4006)
2013,-97.0917,18.835,2.0,10.0,10.0,24000.0,24000.0,41.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.0917 18.835)
2014,-97.19723,18.78904,2.0,10.0,10.0,24000.0,24000.0,44.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.19723 18.78904)
2015,-97.02402,18.83361,2.0,18.5,36.0,11000.0,2100.0,97.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.02402 18.83361)
2016,-97.03917,18.84575,9.0,26.36,78.0,24000.0,11000.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-97.03917 18.84575)
2017,-96.89111,18.78,8.0,33.86,244.0,24000.0,24000.0,102.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-96.89111 18.78)
2018,-97.1611,18.8153,3.0,12.43,10.0,24000.0,24000.0,41.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.1611 18.8153)
2019,-96.72707,18.74456,3.0,47.07,170.0,24000.0,24000.0,102.9,1.0,1.0,1.0,Rojo,LOTICO,POINT (-96.72707 18.74456)
2020,-97.19924,20.72439,2.0,17.642,10.0,2100.0,930.0,83.1,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-97.19924 20.72439)
2021,-96.45603,18.74163,3.2,40.29,62.0,24000.0,24000.0,86.8,1.0,1.0,1.0,Rojo,LOTICO,POINT (-96.45603 18.74163)
2022,-96.20357,19.22803,20.1,73.14,13.0,2400.0,2400.0,10.0,1.0,27.824,1.0,Rojo,LOTICO,POINT (-96.20357 19.22803)
2023,-95.99057,18.5036,3.0,46.57,11.0,110.0,70.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-95.99057 18.5036)
2024,-95.98472,18.48211,2.17,44.07,23.0,1500.0,930.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-95.98472 18.48211)
2025,-96.01511,18.49069,2.4,44.43,26.0,930.0,90.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-96.01511 18.49069)
2026,-96.1835,18.0318,2.0,18.36,312.0,2400.0,1500.0,88.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-96.1835 18.0318)
2027,-95.8443,18.29896,3.14,22.43,24.0,2400.0,430.0,77.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.8443 18.29896)
2028,-96.17328,18.035,2.0,13.36,10.0,4600.0,40.0,60.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-96.17328 18.035)
2029,-95.73176,18.36382,2.0,18.14,36.0,2400.0,930.0,73.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.73176 18.36382)
2030,-95.64896,18.12549,2.0,28.0,206.0,4600.0,2100.0,91.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.64896 18.12549)
2031,-95.70105,18.07374,2.0,22.29,257.14,24000.0,11000.0,93.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.70105 18.07374)
2032,-95.92351,18.08786,2.0,24.79,25.0,430.0,150.0,50.3,1.0,1.0,1.0,Verde,LOTICO,POINT (-95.92351 18.08786)
2033,-95.95449,18.23123,2.0,10.0,32.0,24000.0,24000.0,73.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.95449 18.23123)
2034,-96.09643,17.96649,2.0,10.0,10.0,750.0,430.0,66.6,1.0,1.0,1.0,Verde,LOTICO,POINT (-96.09643 17.96649)
2035,-96.13763,18.07974,2.0,32.29,10.0,24000.0,750.0,65.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-96.13763 18.07974)
2036,-95.86595,17.79997,2.0,14.07,173.59,24000.0,11000.0,97.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.86595 17.79997)
2037,-95.78535,17.85,2.0,20.14,153.0,24000.0,24000.0,90.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.78535 17.85)
2038,-95.19907,18.15366,25.0,83.36,34.0,24000.0,24000.0,10.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-95.19907 18.15366)
2039,-95.18366,18.16055,2.0,10.0,13.0,2400.0,70.0,96.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.18366 18.16055)
2040,-95.11869,18.41616,9.95,25.92,20.0,280.0,280.0,68.3,1.0,1.0,5.67,Rojo,LENTICO,POINT (-95.11869 18.41616)
2041,-95.06958,18.41595,8.94,21.12,16.0,230.0,230.0,68.3,1.0,1.0,4.23,Amarillo,LENTICO,POINT (-95.06958 18.41595)
2042,-95.11417,18.3841,9.0,14.4,20.0,390.0,390.0,68.3,1.0,1.0,7.86,Rojo,LENTICO,POINT (-95.11417 18.3841)
2043,-95.46394,18.66557,6.7,73.71,21.0,70.0,40.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-95.46394 18.66557)
2044,-95.55155,18.65057,3.93,30.5,10.0,24000.0,24000.0,33.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.55155 18.65057)
2045,-95.54771,18.65535,6.43,69.07,27.0,4600.0,4600.0,25.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-95.54771 18.65535)
2046,-95.55255,18.65561,2.28,27.29,11.0,11000.0,11000.0,43.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.55255 18.65561)
2047,-95.54647,18.58467,2.0,10.0,25.0,11000.0,4600.0,54.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.54647 18.58467)
2048,-95.63833,18.61354,2.94,15.5,51.0,4600.0,1500.0,61.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.63833 18.61354)
2049,-95.67234,18.61371,2.74,30.14,27.0,4600.0,750.0,60.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-95.67234 18.61371)
2050,-95.63918,18.71248,2.95,11.93,66.0,930.0,430.0,59.2,1.0,1.0,1.0,Verde,LOTICO,POINT (-95.63918 18.71248)
2051,-95.74853,18.74584,2.2,43.0,64.0,930.0,430.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-95.74853 18.74584)
2052,-95.81856,18.77312,8.1,56.09,28.0,230.0,230.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-95.81856 18.77312)
2053,-95.89516,18.83308,2.63,27.01,27.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-95.89516 18.83308)
2054,-94.96707,17.42458,2.0,10.0,36.85,10462.0,958.0,84.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-94.96707 17.42458)
2055,-94.91458,17.41581,2.0,10.0,79.0,12997.0,1585.0,78.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-94.91458 17.41581)
2056,-97.70474,20.27275,2.0,10.0,11.0,11000.0,2400.0,79.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.70474 20.27275)
2057,-96.13129,18.10179,2.0,10.0,10.0,1500.0,390.0,66.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-96.13129 18.10179)
2058,-97.55879,20.26732,2.0,10.0,11.0,11000.0,4600.0,77.7,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.55879 20.26732)
2059,-96.25887,17.97104,2.0,10.0,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-96.25887 17.97104)
2060,-97.39753,20.24127,2.0,10.0,15.0,24000.0,11000.0,58.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.39753 20.24127)
2061,-97.31859,20.2731,2.0,10.0,19.0,11000.0,1500.0,88.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.31859 20.2731)
2062,-97.23894,20.39775,2.0,10.0,13.0,11000.0,4600.0,69.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.23894 20.39775)
2063,-97.08289,20.43678,2.0,10.0,10.0,24000.0,11000.0,31.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.08289 20.43678)
2064,-97.01759,20.46902,2.0,10.0,23.0,1500.0,430.0,50.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.01759 20.46902)
2065,-97.00859,20.46572,8.1,38.38,92.0,4600.0,4600.0,87.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.00859 20.46572)
2066,-97.00035,20.47427,2.63,27.01,29.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-97.00035 20.47427)
2067,-97.00723,20.48045,2.63,27.01,102.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-97.00723 20.48045)
2068,-97.04185,18.85185,113.33,708.86,263.33,24000.0,24000.0,34.0,1.0,1.639,1.0,Rojo,LOTICO,POINT (-97.04185 18.85185)
2069,-94.48667,18.10983,2.0,26.75,10.0,744.0,86.0,26.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-94.48667 18.10983)
2070,-96.7032,20.1528,2.63,27.01,41.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-96.7032 20.1528)
2071,-96.32139,19.42258,2.63,27.01,28.0,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-96.32139 19.42258)
2072,-96.83583,20.29344,2.63,27.01,18.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-96.83583 20.29344)
2073,-96.7967,20.2553,2.63,27.01,53.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-96.7967 20.2553)
2074,-96.79645,20.24599,2.63,27.01,32.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-96.79645 20.24599)
2075,-96.78797,20.24276,2.63,27.01,17.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-96.78797 20.24276)
2076,-96.77969,20.21126,2.0,16.214,10.0,11000.0,4600.0,61.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-96.77969 20.21126)
2077,-96.7206,20.15772,2.63,27.01,35.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-96.7206 20.15772)
2078,-94.4245,18.10693,2.0,14.43,15.0,750.0,430.0,65.1,1.0,1.0,1.0,Verde,LOTICO,POINT (-94.4245 18.10693)
2079,-96.85088,20.17025,2.0,10.29,18.0,11000.0,4600.0,72.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-96.85088 20.17025)
2080,-96.89745,20.15212,2.0,10.0,12.0,1500.0,750.0,97.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-96.89745 20.15212)
2081,-96.9134,20.17439,7.91,29.21,11.0,930.0,750.0,70.0,1.0,1.0,1.0,Verde,LOTICO,POINT (-96.9134 20.17439)
2082,-96.90388,20.23582,3.39,40.142,13.0,11000.0,4600.0,57.2,1.0,1.0,1.0,Rojo,COSTERO,POINT (-96.90388 20.23582)
2083,-96.95467,20.13239,2.0,19.57,10.0,11000.0,2400.0,101.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-96.95467 20.13239)
2084,-96.9304,20.14386,6.2,27.43,12.0,11000.0,930.0,66.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-96.9304 20.14386)
2085,-97.04068,20.06192,2.0,10.0,10.0,24000.0,24000.0,102.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.04068 20.06192)
2086,-97.05258,20.06032,2.0,10.29,10.0,24000.0,750.0,104.7,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-97.05258 20.06032)
